goodreads_book_id,tag_id,count,tag_name
6853,30574,26697,to-read
6853,20939,4193,mystery
6853,8717,1790,currently-reading
6853,11743,1577,fiction
6853,16184,1127,janet-evanovich
6493208,30574,15277,to-read
6493208,21689,7897,non-fiction
6493208,21773,3776,nonfiction
6493208,26816,3297,science
6493208,4949,3138,book-club
23807,30574,114830,to-read
23807,14821,2470,horror
23807,11743,2105,fiction
23807,8717,1877,currently-reading
23807,11557,1648,favorites
345627,30574,959,to-read
345627,25150,406,read-in-2014
345627,29452,341,teen
345627,11550,239,favorite-series
345627,25149,221,read-in-2013
40102,8717,10056,currently-reading
40102,30574,9960,to-read
40102,21689,6003,non-fiction
40102,24526,2475,psychology
40102,21773,2325,nonfiction
6867,30574,26630,to-read
6867,8717,5074,currently-reading
6867,11557,4108,favorites
6867,14487,2962,historical-fiction
6867,26138,1204,romance
485894,30574,135950,to-read
485894,7457,7581,classics
485894,8717,7130,currently-reading
485894,11743,4366,fiction
485894,11557,2820,favorites
561456,11305,9592,fantasy
561456,11557,8269,favorites
561456,30574,7497,to-read
561456,8717,4873,currently-reading
561456,33114,4403,young-adult
9969571,30574,244228,to-read
9969571,8717,15525,currently-reading
9969571,11557,9527,favorites
9969571,26837,6983,science-fiction
9969571,26771,6442,sci-fi
3153910,30574,14098,to-read
3153910,11557,3703,favorites
3153910,11743,3607,fiction
3153910,4949,1923,book-club
3153910,2580,780,animals
21996,30574,15947,to-read
21996,8717,6401,currently-reading
21996,21689,2115,non-fiction
21996,14552,1414,history
21996,21773,1145,nonfiction
13572249,30574,147804,to-read
13572249,8717,5582,currently-reading
13572249,11557,3620,favorites
13572249,26138,3490,romance
13572249,10825,1546,erotica
11127,30574,802,to-read
11127,6888,603,children-s
11127,6828,557,childhood
11127,6895,468,children-s-books
11127,26785,342,sci-fi-fantasy
3609760,30574,19394,to-read
3609760,8717,265,currently-reading
3609760,31745,205,vampires
3609760,33114,202,young-adult
3609760,11305,158,fantasy
60748,30574,25555,to-read
60748,8717,1091,currently-reading
60748,21773,934,nonfiction
60748,19733,806,memoir
60748,21689,585,non-fiction
7869,30574,108582,to-read
7869,8717,2293,currently-reading
7869,11743,2041,fiction
7869,30358,1602,thriller
7869,20939,709,mystery
249747,30574,10401,to-read
249747,11305,7840,fantasy
249747,33114,3318,young-adult
249747,8717,2407,currently-reading
249747,11557,2334,favorites
6487308,30574,8886,to-read
6487308,33114,4150,young-adult
6487308,11305,3122,fantasy
6487308,11557,2775,favorites
6487308,2516,2264,angels
4406,30574,11566,to-read
4406,7457,7128,classics
4406,11743,4260,fiction
4406,8717,2374,currently-reading
4406,7404,1204,classic
5886881,30574,52058,to-read
5886881,20939,3413,mystery
5886881,11743,2807,fiction
5886881,11557,2176,favorites
5886881,30358,1957,thriller
5359,30574,46705,to-read
5359,11743,1844,fiction
5359,16518,896,john-grisham
5359,20939,871,mystery
5359,30358,789,thriller
228333,30574,20368,to-read
228333,6750,1968,chick-lit
228333,11743,1775,fiction
228333,8717,484,currently-reading
228333,5207,345,books-i-own
24213,30574,129449,to-read
24213,8717,16983,currently-reading
24213,7457,9065,classics
24213,11305,4977,fantasy
24213,11557,4479,favorites
2156,30574,220502,to-read
2156,7457,14048,classics
2156,8717,10402,currently-reading
2156,11557,5873,favorites
2156,11743,3865,fiction
556602,14487,4176,historical-fiction
556602,8717,2910,currently-reading
556602,30574,2607,to-read
556602,11743,2398,fiction
556602,4949,2161,book-club
43615,30574,25516,to-read
43615,11305,8723,fantasy
43615,11743,2935,fiction
43615,28663,2641,stephen-king
43615,14821,2483,horror
9712,30574,4882,to-read
9712,14487,939,historical-fiction
9712,5207,701,books-i-own
9712,22034,438,novels
9712,7404,429,classic
439288,30574,175206,to-read
439288,33114,6368,young-adult
439288,11557,4079,favorites
439288,8717,3633,currently-reading
439288,32989,2972,ya
17802724,30574,7969,to-read
17802724,4949,2206,book-club
17802724,8717,1296,currently-reading
17802724,20939,834,mystery
17802724,3389,372,audiobook
1898,30574,21613,to-read
1898,21689,1345,non-fiction
1898,8717,1309,currently-reading
1898,11557,581,favorites
1898,21773,547,nonfiction
10592,14821,7461,horror
10592,11743,2336,fiction
10592,30574,2237,to-read
10592,11557,1476,favorites
10592,28663,956,stephen-king
242006,30574,147245,to-read
242006,19733,2157,memoir
242006,21689,2097,non-fiction
242006,8717,1718,currently-reading
242006,11557,1230,favorites
8908,30574,31975,to-read
8908,14821,4558,horror
8908,11743,3816,fiction
8908,11557,3105,favorites
8908,33268,3014,zombies
17212231,30574,155961,to-read
17212231,8717,18146,currently-reading
17212231,11743,3660,fiction
17212231,20939,2294,mystery
17212231,30358,2223,thriller
47281,30574,5531,to-read
47281,11557,1821,favorites
47281,11743,1526,fiction
47281,14487,1515,historical-fiction
47281,8717,1392,currently-reading
13145,30574,85532,to-read
13145,8717,1939,currently-reading
13145,20939,1563,mystery
13145,16095,1265,james-patterson
13145,11743,892,fiction
10614,30574,107904,to-read
10614,14821,5668,horror
10614,28663,2674,stephen-king
10614,8717,2536,currently-reading
10614,11743,2034,fiction
66559,30574,45317,to-read
66559,20939,3002,mystery
66559,11743,2667,fiction
66559,11557,2408,favorites
66559,30358,1794,thriller
2839,30574,15173,to-read
2839,11557,2283,favorites
2839,33114,2245,young-adult
2839,11743,1980,fiction
2839,6953,1500,childrens
30183,30574,20470,to-read
30183,33114,3791,young-adult
30183,31745,3224,vampires
30183,11305,2601,fantasy
30183,22973,1864,paranormal
36072,30574,283148,to-read
36072,21689,2207,non-fiction
36072,27095,2112,self-help
36072,5951,1837,business
36072,27111,802,self-improvement
1622,30574,94350,to-read
1622,7457,9438,classics
1622,8717,6231,currently-reading
1622,23743,5185,plays
1622,11557,2507,favorites
4588,11557,5290,favorites
4588,30574,4547,to-read
4588,11743,4419,fiction
4588,4949,1052,book-club
4588,5207,924,books-i-own
11387515,30574,248197,to-read
11387515,8717,12130,currently-reading
11387515,11557,5969,favorites
11387515,33114,3014,young-adult
11387515,11743,2047,fiction
233093,6857,1842,children
233093,30574,1666,to-read
233093,6895,1561,children-s-books
233093,23605,1448,picture-books
233093,6888,1255,children-s
11235712,30574,474954,to-read
11235712,11557,11656,favorites
11235712,33114,8324,young-adult
11235712,11305,6586,fantasy
11235712,26771,4485,sci-fi
16160797,30574,241339,to-read
16160797,8717,11869,currently-reading
16160797,20939,5929,mystery
16160797,11743,2932,fiction
16160797,8517,1676,crime
6068551,30574,17644,to-read
6068551,32989,2815,ya
6068551,26138,2664,romance
6068551,11743,862,fiction
6068551,29011,740,supernatural
662,30574,12653,to-read
662,11743,4365,fiction
662,7457,3165,classics
662,11557,2290,favorites
662,23471,1698,philosophy
49436,30574,171855,to-read
49436,8717,5220,currently-reading
49436,21689,3651,non-fiction
49436,21773,1365,nonfiction
49436,4949,1185,book-club
13023,30574,138759,to-read
13023,8717,6917,currently-reading
13023,7457,6210,classics
13023,11305,3840,fantasy
13023,11557,2460,favorites
1232,30574,190891,to-read
1232,8717,9749,currently-reading
1232,11557,6875,favorites
1232,11743,4560,fiction
1232,14487,2973,historical-fiction
7631105,33114,4552,young-adult
7631105,10064,3343,dystopian
7631105,10059,2638,dystopia
7631105,5207,1964,books-i-own
7631105,32989,1907,ya
4865,21689,2510,non-fiction
4865,30574,2047,to-read
4865,27111,795,self-improvement
4865,21773,782,nonfiction
4865,23334,596,personal-development
480479,30574,118437,to-read
480479,31155,1001,travel
480479,8717,987,currently-reading
480479,21689,828,non-fiction
480479,19733,492,memoir
19486412,30574,3343,to-read
19486412,11557,1902,favorites
19486412,4949,1782,book-club
19486412,20939,1554,mystery
19486412,6750,947,chick-lit
24337,30574,58484,to-read
24337,11305,6357,fantasy
24337,11557,4539,favorites
24337,33114,2742,young-adult
24337,32989,1252,ya
3876,30574,6673,to-read
3876,7457,6005,classics
3876,8717,5479,currently-reading
3876,11743,4085,fiction
3876,11557,2456,favorites
14891,30574,220839,to-read
14891,8717,5395,currently-reading
14891,7457,5286,classics
14891,11557,4963,favorites
14891,14487,1553,historical-fiction
13148,30574,6797,to-read
13148,20939,1225,mystery
13148,16095,1189,james-patterson
13148,8717,921,currently-reading
13148,11743,735,fiction
21853621,30574,275551,to-read
21853621,8717,15244,currently-reading
21853621,14487,5433,historical-fiction
21853621,11557,3576,favorites
21853621,11743,2348,fiction
6334,30574,9591,to-read
6334,8717,6357,currently-reading
6334,11743,5338,fiction
6334,26837,2452,science-fiction
6334,10059,1889,dystopia
366522,30574,141161,to-read
366522,8717,2592,currently-reading
366522,26138,1800,romance
366522,6750,1666,chick-lit
366522,11557,1292,favorites
12873,30574,19902,to-read
12873,7457,7698,classics
12873,11743,3657,fiction
12873,20939,2596,mystery
12873,26138,1396,romance
18373,30574,17720,to-read
18373,11743,4139,fiction
18373,11557,4088,favorites
18373,7457,3837,classics
18373,8717,3500,currently-reading
6952,11743,2474,fiction
6952,26138,1020,romance
6952,18919,916,magical-realism
6952,30574,866,to-read
6952,14487,518,historical-fiction
1103,30574,136892,to-read
1103,14487,3432,historical-fiction
1103,11743,2442,fiction
1103,8717,1876,currently-reading
1103,11557,1720,favorites
22034,30574,110215,to-read
22034,8717,3398,currently-reading
22034,11743,2631,fiction
22034,11557,2360,favorites
22034,7457,1302,classics
49750,8717,12215,currently-reading
49750,33114,5496,young-adult
49750,30574,3570,to-read
49750,11557,2996,favorites
49750,32989,2813,ya
29579,26837,6619,science-fiction
29579,26771,5405,sci-fi
29579,30574,5285,to-read
29579,8717,4336,currently-reading
29579,11743,2364,fiction
15783514,30574,52092,to-read
15783514,11743,4963,fiction
15783514,11557,4739,favorites
15783514,11305,2413,fantasy
15783514,4949,1218,book-club
30118,30574,90350,to-read
30118,23831,4793,poetry
30118,6953,1555,childrens
30118,6857,1009,children
30118,11557,964,favorites
29056083,30574,248603,to-read
29056083,8717,20467,currently-reading
29056083,11305,10025,fantasy
29056083,11743,2853,fiction
29056083,11557,2723,favorites
11614718,30574,14884,to-read
11614718,26138,2767,romance
11614718,27199,1575,series
11614718,11305,1074,fantasy
11614718,11743,1038,fiction
32499,20939,1033,mystery
32499,16518,853,john-grisham
32499,30574,741,to-read
32499,29076,364,suspense
32499,8517,335,crime
17061,30574,12129,to-read
17061,11305,7964,fantasy
17061,11557,3204,favorites
17061,33114,2678,young-adult
17061,11743,2513,fiction
12067,30574,26817,to-read
12067,11305,11127,fantasy
12067,11557,6364,favorites
12067,11743,3724,fiction
12067,15048,2710,humor
70401,30574,155810,to-read
70401,8717,11466,currently-reading
70401,7457,4224,classics
70401,11743,3840,fiction
70401,11557,2620,favorites
16181775,30574,31065,to-read
16181775,4949,2441,book-club
16181775,11557,1908,favorites
16181775,8055,1269,contemporary
16181775,15048,1083,humor
3063499,30574,21078,to-read
3063499,26138,2274,romance
3063499,11557,1031,favorites
3063499,8717,838,currently-reading
3063499,11743,832,fiction
2122,30574,127319,to-read
2122,8717,7909,currently-reading
2122,11743,3692,fiction
2122,7457,2578,classics
2122,11557,2462,favorites
19691,30574,9138,to-read
19691,11743,2069,fiction
19691,30358,1200,thriller
19691,8717,1033,currently-reading
19691,11557,433,favorites
76620,30574,136158,to-read
76620,7457,4556,classics
76620,8717,4276,currently-reading
76620,11557,4165,favorites
76620,11743,3996,fiction
10335308,30574,240537,to-read
10335308,8717,6214,currently-reading
10335308,21689,4451,non-fiction
10335308,15048,2727,humor
10335308,19733,2419,memoir
3591262,11743,2900,fiction
3591262,4949,2228,book-club
3591262,11557,2137,favorites
3591262,14487,958,historical-fiction
3591262,30574,899,to-read
140225,7457,2376,classics
140225,11557,2375,favorites
140225,33114,1682,young-adult
140225,6953,1324,childrens
140225,22743,988,owned
295,30574,108955,to-read
295,8717,16226,currently-reading
295,7457,8727,classics
295,11743,3299,fiction
295,1691,1887,adventure
9520360,30574,84525,to-read
9520360,11557,6298,favorites
9520360,11305,5354,fantasy
9520360,8717,4627,currently-reading
9520360,33114,2520,young-adult
10644930,30574,206727,to-read
10644930,8717,15401,currently-reading
10644930,11743,3553,fiction
10644930,11557,3293,favorites
10644930,14487,2482,historical-fiction
4948,30574,88194,to-read
4948,6953,2280,childrens
4948,23605,2172,picture-books
4948,6895,1615,children-s-books
4948,8717,1534,currently-reading
135479,30574,161030,to-read
135479,8717,4812,currently-reading
135479,11743,4445,fiction
135479,11557,3450,favorites
135479,7457,2504,classics
2493,30574,155806,to-read
2493,8717,8280,currently-reading
2493,7457,6362,classics
2493,26837,5287,science-fiction
2493,26771,3792,sci-fi
7933292,30574,593,to-read
7933292,11166,210,faith
7933292,7203,178,christianity
7933292,17213,133,kindle
7933292,14196,133,heaven
39999,30574,182087,to-read
39999,8717,4078,currently-reading
39999,14487,3844,historical-fiction
39999,11557,2395,favorites
39999,33114,1804,young-adult
4900,30574,119713,to-read
4900,8717,8900,currently-reading
4900,7457,8128,classics
4900,11743,4784,fiction
4900,11557,1587,favorites
7812659,30574,113295,to-read
7812659,26138,2217,romance
7812659,21529,1602,nicholas-sparks
7812659,11557,1490,favorites
7812659,11743,870,fiction
52529,30574,110999,to-read
52529,8717,8667,currently-reading
52529,27095,1080,self-help
52529,21689,1056,non-fiction
52529,11557,531,favorites
227711,30574,45736,to-read
227711,8717,1324,currently-reading
227711,11743,838,fiction
227711,11557,791,favorites
227711,5207,155,books-i-own
10583,14821,6222,horror
10583,30574,4254,to-read
10583,28663,2534,stephen-king
10583,11743,1773,fiction
10583,5207,451,books-i-own
5203,30574,17343,to-read
5203,11743,2673,fiction
5203,11557,384,favorites
5203,5207,369,books-i-own
5203,8717,350,currently-reading
1215032,30574,77589,to-read
1215032,11305,12510,fantasy
1215032,8717,9127,currently-reading
1215032,11557,5738,favorites
1215032,11743,1522,fiction
33724,30574,138381,to-read
33724,6750,4018,chick-lit
33724,8717,2188,currently-reading
33724,26138,1783,romance
33724,11557,1467,favorites
6752378,11557,7882,favorites
6752378,8717,7724,currently-reading
6752378,11305,6448,fantasy
6752378,33114,5314,young-adult
6752378,5207,2806,books-i-own
14748,30574,115497,to-read
14748,6750,2095,chick-lit
14748,8717,1074,currently-reading
14748,11743,1068,fiction
14748,26138,477,romance
3412,30574,5744,to-read
3412,8717,271,currently-reading
3412,14527,159,historical-romance
3412,11557,154,favorites
3412,11743,152,fiction
2213661,11305,9736,fantasy
2213661,30574,5316,to-read
2213661,11557,4353,favorites
2213661,33114,4175,young-adult
2213661,11743,3130,fiction
13158800,30574,205604,to-read
13158800,8717,9880,currently-reading
13158800,4949,3329,book-club
13158800,11743,3008,fiction
13158800,14487,2518,historical-fiction
28194,30574,13966,to-read
28194,8717,3514,currently-reading
28194,11557,3420,favorites
28194,33114,2751,young-adult
28194,11305,2452,fantasy
4894,30574,31992,to-read
4894,8717,2231,currently-reading
4894,21689,1460,non-fiction
4894,5951,1154,business
4894,27095,1097,self-help
9791,21689,4579,non-fiction
9791,30574,3191,to-read
9791,31155,3119,travel
9791,21773,1853,nonfiction
9791,11557,1432,favorites
13214,30574,56258,to-read
13214,21689,2394,non-fiction
13214,7457,2119,classics
13214,8717,1602,currently-reading
13214,19733,1451,memoir
15818107,30574,147588,to-read
15818107,8717,5321,currently-reading
15818107,14487,3481,historical-fiction
15818107,4949,2891,book-club
15818107,11743,2085,fiction
8755776,11557,7990,favorites
8755776,8717,7205,currently-reading
8755776,11305,5269,fantasy
8755776,30574,3089,to-read
8755776,5207,2401,books-i-own
13526165,30574,12939,to-read
13526165,11743,3784,fiction
13526165,11557,1887,favorites
13526165,8717,1267,currently-reading
13526165,15048,1063,humor
10365,7457,2806,classics
10365,11557,2054,favorites
10365,11743,1993,fiction
10365,33114,1538,young-adult
10365,8717,1320,currently-reading
14497,11305,12777,fantasy
14497,11557,4842,favorites
14497,11743,3632,fiction
14497,31617,2066,urban-fantasy
14497,30574,1993,to-read
9717,30574,170503,to-read
9717,8717,8373,currently-reading
9717,11557,4687,favorites
9717,11743,4149,fiction
9717,7457,1880,classics
16068905,30574,23629,to-read
16068905,11557,13021,favorites
16068905,33114,7086,young-adult
16068905,32989,4114,ya
16068905,8055,4093,contemporary
4473,30574,34567,to-read
